X,Y,DUSTBIN_ID,SUB_ZONE,CAPACITY,PERMANENT,LOCALITY,WARD_ID,TYPE,LATITUDE,LONGITUDE,TIME_ST,Ward,Zone
701805.482,2807032.139,D0538,Sarnath,1.1,Temporary,"Aktha Road, Paharia, Varanasi, Uttar Pradesh. 2 m from Eatery Stall pin-221007 (India)",W035,Dustbin,25.36639,83.00559,07-06-2018,Ramareypur,Varunapar
700407.7552,2801716.067,D0539,Chetganj,1.1,Temporary,"Fatman Road, Kashi Vidyapeeth, Varanasi 221001, India",W041,Dustbin,25.3186,82.99092,07-06-2018,Lallapura Khurd,Dashaswamedh
699954.6275,2801168.633,D0540,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31372,82.98634,07-06-2018,Shivpurwa,Dashaswamedh
698583.733,2799471.983,D0541,Bhelupur,1.1,Temporary,"Kakarmatta, Varanasi, UP, India",W059,Dustbin,25.29859,82.97248,07-06-2018,Raneepur,Bhelupur
700428.5115,2800590.643,D0542,Dashaswamedh,1.1,Temporary,"Chittanpura, Varanasi, UP, India",W032,Dustbin,25.30844,82.99096,07-06-2018,Sigra,Dashaswamedh
698343.1287,2798709.472,D0543,Nagwa,1.1,Temporary,"Manduwadih Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.29174,82.96998,07-06-2018,Raneepur,Bhelupur
701577.1956,2803385.552,D0544,Jaitpura,1.1,Temporary,"J13/43-A, Kachiywa, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W080,Dustbin,25.33351,83.00278,07-06-2018,Kaji Sadullapura,Adampur
700873.3573,2801964.542,D0545,Chetganj,1.1,Temporary,"C20/19A, Pishach Mochan, Ramakanth Nagar, Chetganj, Varanasi, Uttar Pradesh 221001, India",W024,Dustbin,25.32078,82.99558,07-06-2018,Habibpura,Dashaswamedh
700332.9807,2804374.171,D0546,Sikraul,1.1,Temporary,"S8/425, Maqbool Alam Rd, Khajuri Colony, Varanasi, Uttar Pradesh 221002, India",W034,Dustbin,25.3426,82.99057,07-06-2018,Khajuri,Varunapar
699813.9942,2801008.104,D0547,Dashaswamedh,1.1,Temporary,"Shivpurwa, Varanasi 221010, India",W004,Dustbin,25.31229,82.98492,07-06-2018,Shivpurwa,Dashaswamedh
698349.3155,2798768.287,D0548,Nagwa,1.1,Temporary,"Hasanpur Kakkarmata Flyover, DLW, Varanasi 221103, India",W059,Dustbin,25.29227,82.97005,07-06-2018,Raneepur,Bhelupur
699214.4041,2800144.968,D0549,Dashaswamedh,1.1,Temporary,"D63/7A-4, Mahmoorganj Rd, Shivaji Nagar Colony, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.30458,82.97884,07-06-2018,Tulsipur,Dashaswamedh
699854.8619,2800968.822,D0550,Dashaswamedh,1.1,Temporary,"D59/143-17, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31193,82.98532,07-06-2018,Shivpurwa,Dashaswamedh
700193.9423,2801194.344,D0551,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Chhittupura, Chetganj, Varanasi, Uttar Pradesh 221002, India",W004,Dustbin,25.31392,82.98872,07-06-2018,Shivpurwa,Dashaswamedh
698356.7277,2798606.629,D0552,Nagwa,1.1,Temporary,"DLW Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221004, India",W059,Dustbin,25.29081,82.9701,07-06-2018,Raneepur,Bhelupur
700196.4732,2801295.21,D0553,Chetganj,1.1,Temporary,"D 64/149 C, Vidyapeeth Rd, Madhopur, Sigra, Varanasi, Uttar Pradesh 221001, India",W002,Dustbin,25.31483,82.98876,07-06-2018,Chhittupur,Dashaswamedh
701568.106,2803320.043,D0554,Jaitpura,1.1,Temporary,"J13/43-A, Kachiywa, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W080,Dustbin,25.33292,83.00268,07-06-2018,Kaji Sadullapura,Adampur
701547.1958,2803573.466,D0555,Sikraul,1.1,Temporary,"Dhelwariyan Rd, Chaukaghat, Varanasi, Uttar Pradesh 221001, India",W021,Dustbin,25.33521,83.00251,07-06-2018,Chowka Ghat,Varunapar
698339.1025,2798640.718,D0556,Nagwa,1.1,Temporary,"DLW Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221004, India",W059,Dustbin,25.29112,82.96993,07-06-2018,Raneepur,Bhelupur
700197.1111,2801184.419,D0557,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Chhittupura, Chetganj, Varanasi, Uttar Pradesh 221002, India",W032,Dustbin,25.31383,82.98875,07-06-2018,Sigra,Dashaswamedh
699958.6551,2801168.693,D0558,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31372,82.98638,07-06-2018,Shivpurwa,Dashaswamedh
700200.5172,2801294.162,D0559,Chetganj,1.1,Temporary,"D 64/149 C, Vidyapeeth Rd, Madhopur, Sigra, Varanasi, Uttar Pradesh 221001, India",W002,Dustbin,25.31482,82.9888,07-06-2018,Chhittupur,Dashaswamedh
699626.4176,2800412.547,D0560,Dashaswamedh,1.1,Temporary,"D59/76B-1, Sigra - Mahmoorganj Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30694,82.98297,07-06-2018,Sigra,Dashaswamedh
698675.8155,2800400.727,D0561,Dashaswamedh,1.1,Temporary,"D59/277, Nirala Nagar, shivpurava, Varanasi, Uttar Pradesh 221010, India",W003,Dustbin,25.30696,82.97353,07-06-2018,Lahartara,Dashaswamedh
699972.7846,2801166.686,D0562,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.3137,82.98652,07-06-2018,Shivpurwa,Dashaswamedh
699968.7406,2801167.734,D0563,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31371,82.98648,07-06-2018,Shivpurwa,Dashaswamedh
699955.6508,2801167.54,D0564,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31371,82.98635,07-06-2018,Shivpurwa,Dashaswamedh
700444.126,2801979.205,D0565,Chetganj,1.1,Temporary,"Chetganj Road, Badshahbag Colony, Kashi Vidyapith, Chetganj, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.32097,82.99132,07-06-2018,Lallapura Khurd,Dashaswamedh
700078.4585,2800628.657,D0566,Dashaswamedh,1.1,Temporary,"D 59/98 A-14, Sigra - Mahmoorganj Rd, Sampoornanand Nagar Colony, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30883,82.98749,07-06-2018,Sigra,Dashaswamedh
698767.1833,2798847.561,D0567,Nagwa,1.1,Temporary,"N10/58J-47-A, Sri Ram Nagar Colony, Kakarmata, Varanasi, Uttar Pradesh 221010, India",W009,Dustbin,25.29293,82.97421,07-06-2018,Saraisurjan,Bhelupur
700443.1356,2801978.082,D0568,Chetganj,1.1,Temporary,"Chetganj Road, Badshahbag Colony, Kashi Vidyapith, Chetganj, Varanasi, Uttar Pradesh 221002, India",W041,Dustbin,25.32096,82.99131,07-06-2018,Lallapura Khurd,Dashaswamedh
701645.0728,2805375.459,D0569,Sarnath,1.1,Temporary,"SA18/127-A2, Panchkoshi Road, Bharat Nagar Colony, Ashok Nagar, Varanasi, Uttar Pradesh 221002, India",W026,Dustbin,25.35146,83.00375,07-06-2018,Paharia,Varunapar
699955.6344,2801168.648,D0570,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31372,82.98635,07-06-2018,Shivpurwa,Dashaswamedh
700446.0852,2800424.703,D0571,Dashaswamedh,1.1,Temporary,"Rathyatra, Varanasi, UP, India",W032,Dustbin,25.30694,82.99111,07-06-2018,Sigra,Dashaswamedh
702006.6791,2803754.307,D0572,Jaitpura,1.1,Temporary,"J15/86-2K, Jaitpura, Varanasi, Uttar Pradesh 221001, India",W086,Dustbin,25.33678,83.0071,07-06-2018,Jamaluddinpura,Adampur
699935.1199,2800989.956,D0573,Dashaswamedh,1.1,Temporary,"D59/107-F, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31211,82.98612,07-06-2018,Shivpurwa,Dashaswamedh
698224.4861,2798008.59,D0574,Nagwa,1.1,Temporary,"Sunderpur DLW Rd, Kailashpuri Colony, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.28543,82.9687,07-06-2018,Raneepur,Bhelupur
699854.6975,2801183.772,D0575,Dashaswamedh,1.1,Temporary,"Rupapur, Varanasi Sub-District, UP, India",W004,Dustbin,25.31387,82.98535,07-06-2018,Shivpurwa,Dashaswamedh
699957.6646,2801167.57,D0576,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31371,82.98637,07-06-2018,Shivpurwa,Dashaswamedh
699927.2768,2801179.308,D0577,Dashaswamedh,1.1,Temporary,"Chhittupura, Varanasi, Uttar Pradesh, India",W004,Dustbin,25.31382,82.98607,07-06-2018,Shivpurwa,Dashaswamedh
700454.1178,2802187.658,D0578,Chetganj,1.1,Temporary,"A-15, Fatman Road, Badshahbag Colony, Lohamandi, Chetganj, Varanasi, Uttar Pradesh 221002, India",W024,Dustbin,25.32285,82.99145,07-06-2018,Habibpura,Dashaswamedh
699965.7363,2801166.582,D0579,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.3137,82.98645,07-06-2018,Shivpurwa,Dashaswamedh
700502.2527,2802404.436,D0580,Sikraul,1.1,Temporary,"Nil Cottage, Varanasi, UP, India",W018,Dustbin,25.3248,82.99196,07-06-2018,Nadesar,Varunapar
700207.469,2801029.452,D0581,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.31243,82.98883,07-06-2018,Sigra,Dashaswamedh
699940.2859,2800981.168,D0582,Dashaswamedh,1.1,Temporary,"D59/107-F, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31203,82.98617,07-06-2018,Shivpurwa,Dashaswamedh
699967.783,2801164.396,D0583,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31368,82.98647,07-06-2018,Shivpurwa,Dashaswamedh
698960.4114,2805136.07,D0584,Sikraul,1.1,Temporary,"S2/1-57, Kautilya Kon Rd, Ordali Bazar, Tagore Town, Orderly Bazar, Varanasi, Uttar Pradesh 221002, India",W015,Dustbin,25.34966,82.97705,07-06-2018,Sikraul,Varunapar
699969.7639,2801166.642,D0585,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.3137,82.98649,07-06-2018,Shivpurwa,Dashaswamedh
700475.9395,2800652.288,D0586,Dashaswamedh,1.1,Temporary,"D58/30-31, Maulvibagh, Jahumandi, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.30899,82.99144,07-06-2018,Sigra,Dashaswamedh
700400.6248,2801721.501,D0587,Chetganj,1.1,Temporary,"Guru Nanak Nagar Colony, Sigra, Varanasi 221010, India",W041,Dustbin,25.31865,82.99085,07-06-2018,Lallapura Khurd,Dashaswamedh
698240.42,2798089.707,D0588,Nagwa,1.1,Temporary,"Railway Colony, Varanasi, UP, India",W059,Dustbin,25.28616,82.96887,07-06-2018,Raneepur,Bhelupur
700396.1784,2801546.37,D0589,Chetganj,1.1,Temporary,"C19/138-4, Naipokhari, Chetganj, Varanasi, Uttar Pradesh 221001, India",W041,Dustbin,25.31707,82.99078,07-06-2018,Lallapura Khurd,Dashaswamedh
700726.814,2797259.989,D0590,Nagwa,1.1,Temporary,"Madanpura, Varanasi, UP, India",W031,Dustbin,25.27834,82.99343,07-06-2018,Naria,Bhelupur
699929.2249,2801183.768,D0591,Dashaswamedh,1.1,Temporary,"Chhittupura, Varanasi, Uttar Pradesh, India",W004,Dustbin,25.31386,82.98609,07-06-2018,Shivpurwa,Dashaswamedh
700222.401,2800905.578,D0592,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Sigra, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.31131,82.98896,07-06-2018,Sigra,Dashaswamedh
700618.6862,2802903.664,D0593,Sikraul,1.1,Temporary,"S14/84D, Patel Rd, Vijay Nagar Colony, Chetganj, Varanasi, Uttar Pradesh 221001, India",W037,Dustbin,25.32929,82.99319,07-06-2018,Jagatganj,Varunapar
700330.8725,2800993.613,D0594,Dashaswamedh,1.1,Temporary,"D58/12A-61, Maulvibagh, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.31209,82.99005,07-06-2018,Sigra,Dashaswamedh
699954.6767,2801165.31,D0595,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31369,82.98634,07-06-2018,Shivpurwa,Dashaswamedh
700082.5356,2800625.394,D0596,Dashaswamedh,1.1,Temporary,"D 59/98 A-14, Sigra - Mahmoorganj Rd, Sampoornanand Nagar Colony, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.3088,82.98753,07-06-2018,Sigra,Dashaswamedh
700424.4837,2800590.583,D0597,Dashaswamedh,1.1,Temporary,"Chittanpura, Varanasi, UP, India",W032,Dustbin,25.30844,82.99092,07-06-2018,Sigra,Dashaswamedh
701235.5569,2802594.863,D0598,Chetganj,1.1,Temporary,"S11/15-K15, Jagatganj, Chaukaghat, Varanasi, Uttar Pradesh 221002, India",W037,Dustbin,25.32642,82.99927,07-06-2018,Jagatganj,Dashaswamedh
700573.5304,2802960.608,D0599,Sikraul,1.1,Temporary,"Chhattarpur, Durgakund, Varanasi, UP, India",W037,Dustbin,25.32981,82.99275,07-06-2018,Jagatganj,Varunapar
700048.2072,2800970.581,D0600,Dashaswamedh,1.1,Temporary,"Kashi Vidyapeeth, Varanasi, UP, India",W004,Dustbin,25.31192,82.98724,07-06-2018,Shivpurwa,Dashaswamedh
699822.5531,2801110.167,D0601,Dashaswamedh,1.1,Temporary,"C33/360-A-8, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31321,82.98502,07-06-2018,Shivpurwa,Dashaswamedh
699977.8192,2801166.761,D0602,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.3137,82.98657,07-06-2018,Shivpurwa,Dashaswamedh
701823.1458,2799130.028,D0603,Bhelupur,1.1,Temporary,"Gurudham Colony, Varanasi, UP, India",W068,Dustbin,25.29507,83.00459,07-06-2018,Shivwala,Bhelupur
699696.4654,2800307.216,D0604,Bhelupur,1.1,Temporary,"D59/60, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30598,82.98365,07-06-2018,Raneepur,Bhelupur
699632.3938,2800417.067,D0605,Dashaswamedh,1.1,Temporary,"D59/76B-1, Sigra - Mahmoorganj Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30698,82.98303,07-06-2018,Sigra,Dashaswamedh
699954.6767,2801165.31,D0606,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31369,82.98634,07-06-2018,Shivpurwa,Dashaswamedh
698755.7869,2799963.14,D0607,Dashaswamedh,1.1,Temporary,"Siddha Complex, Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.303,82.97426,07-06-2018,Tulsipur,Dashaswamedh
700193.0505,2801186.575,D0608,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Chhittupura, Chetganj, Varanasi, Uttar Pradesh 221002, India",W004,Dustbin,25.31385,82.98871,07-06-2018,Shivpurwa,Dashaswamedh
700218.5049,2800896.656,D0609,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Sigra, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.31123,82.98892,07-06-2018,Sigra,Dashaswamedh
700917.0171,2803359.07,D0610,Sikraul,1.1,Temporary,"Chowkaghat Chauraha, Varanasi, UP, India",W021,Dustbin,25.33336,82.99622,07-06-2018,Chowka Ghat,Varunapar
700470.3789,2802313.105,D0611,Chetganj,1.1,Temporary,"Kashi Vidyapeeth, Varanasi 221002, India",W041,Dustbin,25.32398,82.99163,07-06-2018,Lallapura Khurd,Dashaswamedh
699452.8859,2800228.268,D0612,Dashaswamedh,1.1,Temporary,"D59/726, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.3053,82.98122,07-06-2018,Sigra,Dashaswamedh
703682.8999,2803311.961,D0613,Adampur,1.1,Temporary,"A 35/159, Raja Bazar Rd, Jalalipura, Varanasi, Uttar Pradesh 221001, India",W039,Dustbin,25.33256,83.02368,07-06-2018,Zalalipura,Adampur
698224.7475,2797922.171,D0614,Nagwa,1.1,Temporary,"Sunderpur DLW Rd, Kailashpuri Colony, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.28465,82.96869,07-06-2018,Raneepur,Bhelupur
700193.0505,2801186.575,D0615,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Chhittupura, Chetganj, Varanasi, Uttar Pradesh 221002, India",W004,Dustbin,25.31385,82.98871,07-06-2018,Shivpurwa,Dashaswamedh
700014.5516,2800998.89,D0616,Dashaswamedh,1.1,Temporary,"Kashi Vidyapeeth, Varanasi, UP, India",W004,Dustbin,25.31218,82.98691,07-06-2018,Shivpurwa,Dashaswamedh
701317.0043,2799094.768,D0617,Bhelupur,1.1,Temporary,"Bhelupur, Varanasi, UP, India",W014,Dustbin,25.29482,82.99956,07-06-2018,Nawabganj,Bhelupur
701896.0514,2800450.761,D0618,Dashaswamedh,1.1,Temporary,"Rewari Talab, Varanasi, UP, India",W069,Dustbin,25.30698,83.00551,07-06-2018,Jangambadi,Dashaswamedh
700395.0892,2801551.894,D0619,Chetganj,1.1,Temporary,"C19/135-7, Lallapura Rd, Gulab Bagh Colony, Chetganj, Varanasi, Uttar Pradesh 221001, India",W041,Dustbin,25.31712,82.99077,07-06-2018,Lallapura Khurd,Dashaswamedh
698340.9051,2798655.148,D0620,Nagwa,1.1,Temporary,"Manduwadih Rd, Jjanki Nagar, Varanasi, Uttar Pradesh 221005, India",W059,Dustbin,25.29125,82.96995,07-06-2018,Raneepur,Bhelupur
699961.1005,2800528.304,D0621,Dashaswamedh,1.1,Temporary,"Smith School Rd, Sampoornanand Nagar Colony, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30794,82.98631,07-06-2018,Sigra,Dashaswamedh
699959.662,2801168.708,D0622,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31372,82.98639,07-06-2018,Shivpurwa,Dashaswamedh
698765.8404,2799964.397,D0623,Dashaswamedh,1.1,Temporary,"Siddha Complex, Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.30301,82.97436,07-06-2018,Tulsipur,Dashaswamedh
700393.0755,2801551.864,D0624,Chetganj,1.1,Temporary,"C19/135-7, Lallapura Rd, Gulab Bagh Colony, Chetganj, Varanasi, Uttar Pradesh 221001, India",W041,Dustbin,25.31712,82.99075,07-06-2018,Lallapura Khurd,Dashaswamedh
700352.1508,2800646.016,D0625,Dashaswamedh,1.1,Temporary,"D58/49, Rathyatra Sigra Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30895,82.99021,07-06-2018,Sigra,Dashaswamedh
698857.7222,2805680.797,D0626,Sikraul,1.1,Temporary,"S-25/108-B, Sindhora Rd, Narayanpur, Varanasi, Uttar Pradesh 221003, India",W006,Dustbin,25.35459,82.97611,07-06-2018,Sarsauli,Varunapar
698455.8722,2799125.517,D0627,Nagwa,1.1,Temporary,"DLW Manduadih Station Road, Manduadih, Varanasi 221010, India",W059,Dustbin,25.29548,82.97116,07-06-2018,Raneepur,Bhelupur
699626.3193,2800419.193,D0628,Dashaswamedh,1.1,Temporary,"D59/76B-1, Sigra - Mahmoorganj Rd, Sigra, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.307,82.98297,07-06-2018,Tulsipur,Dashaswamedh
700436.0979,2800419.015,D0629,Dashaswamedh,1.1,Temporary,"D59/1, Rathyatra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30689,82.99101,07-06-2018,Sigra,Dashaswamedh
699825.0157,2801147.876,D0630,Dashaswamedh,1.1,Temporary,"C33/360-A-8, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31355,82.98505,07-06-2018,Shivpurwa,Dashaswamedh
699963.363,2800987.05,D0631,Dashaswamedh,1.1,Temporary,"D59/107-F, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.31208,82.9864,07-06-2018,Sigra,Dashaswamedh
699888.9166,2800981.515,D0632,Dashaswamedh,1.1,Temporary,"D59/143/A-3, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31204,82.98566,07-06-2018,Shivpurwa,Dashaswamedh
699924.3217,2801174.832,D0633,Dashaswamedh,1.1,Temporary,"Chhittupura, Varanasi, Uttar Pradesh, India",W004,Dustbin,25.31378,82.98604,07-06-2018,Shivpurwa,Dashaswamedh
699955.6837,2801165.325,D0634,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31369,82.98635,07-06-2018,Shivpurwa,Dashaswamedh
700307.5852,2800730.67,D0635,Dashaswamedh,1.1,Temporary,"D58/33-A, Rathyatra Sigra Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.30972,82.98978,07-06-2018,Sigra,Dashaswamedh
699855.5733,2800988.776,D0636,Dashaswamedh,1.1,Temporary,"D59/143-17, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31211,82.98533,07-06-2018,Shivpurwa,Dashaswamedh
700126.9111,2801232.129,D0637,Chetganj,1.1,Temporary,"Hero (US HERO), Vidyapeeth Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W002,Dustbin,25.31427,82.98806,07-06-2018,Chhittupur,Dashaswamedh
699043.3059,2800068.207,D0638,Dashaswamedh,1.1,Temporary,"B40/175A4, Sri Nagar, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.30391,82.97713,07-06-2018,Tulsipur,Dashaswamedh
699823.56,2801110.182,D0639,Dashaswamedh,1.1,Temporary,"C33/360-A-8, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31321,82.98503,07-06-2018,Shivpurwa,Dashaswamedh
699972.7846,2801166.686,D0640,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.3137,82.98652,07-06-2018,Shivpurwa,Dashaswamedh
699826.6136,2801108.011,D0641,Dashaswamedh,1.1,Temporary,"C33/360-A-8, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31319,82.98506,07-06-2018,Shivpurwa,Dashaswamedh
700194.0574,2801186.59,D0642,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Chhittupura, Chetganj, Varanasi, Uttar Pradesh 221002, India",W004,Dustbin,25.31385,82.98872,07-06-2018,Shivpurwa,Dashaswamedh
700211.3084,2800906.521,D0643,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Sigra, Varanasi, Uttar Pradesh 221001, India",W032,Dustbin,25.31132,82.98885,07-06-2018,Sigra,Dashaswamedh
700199.9308,2801130.169,D0644,Dashaswamedh,1.1,Temporary,"Sigra Chauraha Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W032,Dustbin,25.31334,82.98877,07-06-2018,Sigra,Dashaswamedh
700221.6408,2800888.947,D0645,Dashaswamedh,1.1,Temporary,"Rajghat, Varanasi, UP, India",W032,Dustbin,25.31116,82.98895,07-06-2018,Sigra,Dashaswamedh
699829.4098,2800987.281,D0646,Dashaswamedh,1.1,Temporary,"D59/143-19, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.3121,82.98507,07-06-2018,Shivpurwa,Dashaswamedh
699852.7001,2801182.634,D0647,Dashaswamedh,1.1,Temporary,"Rupapur, Varanasi Sub-District, UP, India",W004,Dustbin,25.31386,82.98533,07-06-2018,Shivpurwa,Dashaswamedh
699413.6794,2800223.256,D0648,Dashaswamedh,1.1,Temporary,"Sigra - Mahmoorganj Rd, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W019,Dustbin,25.30526,82.98083,07-06-2018,Tulsipur,Dashaswamedh
699955.6508,2801167.54,D0649,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31371,82.98635,07-06-2018,Shivpurwa,Dashaswamedh
699461.7607,2800173,D0650,Bhelupur,1.1,Temporary,"B38/8-14, Mahmoorganj Rd, Sri Nagar, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.3048,82.9813,07-06-2018,Raneepur,Bhelupur
699955.6837,2801165.325,D0651,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31369,82.98635,07-06-2018,Shivpurwa,Dashaswamedh
699936.4703,2801170.58,D0652,Dashaswamedh,1.1,Temporary,"Chhittupura, Varanasi, Uttar Pradesh, India",W004,Dustbin,25.31374,82.98616,07-06-2018,Shivpurwa,Dashaswamedh
699939.1805,2800987.8,D0653,Dashaswamedh,1.1,Temporary,"D59/107-F, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.31209,82.98616,07-06-2018,Shivpurwa,Dashaswamedh
699466.4851,2800057.838,D0654,Bhelupur,1.1,Temporary,"Gali Number 6, Mahmoorganj, Varanasi, Uttar Pradesh 221010, India",W059,Dustbin,25.30376,82.98133,07-06-2018,Raneepur,Bhelupur
699972.7846,2801166.686,D0655,Dashaswamedh,1.1,Temporary,"Nagar Nigam Rd, Chhittupura, Sigra, Varanasi, Uttar Pradesh 221010, India",W004,Dustbin,25.3137,82.98652,07-06-2018,Shivpurwa,Dashaswamedh
