X,Y,LM_ID,CLASS,SUB_CLASS,WRD_ID,RD_ID,LOCALITY,LM_CODE,LM_DESC,TIME_ST,Ward,Zone,Landmark_T
703385.6161,2808559.759,LM4509,7,07-Jan,W033,303051939,Ghurahupur,21,Brahmakumaris Global Light House,19-11-2018,Sarnath,Varunapar,Commercial / Non-Residential
703341.3086,2808708.274,LM4510,10,10-Jan,W033,303052061,Ghurahupur,10,U.Chandramani Memorial School,19-11-2018,Sarnath,Varunapar,Education
703968.1007,2807742.553,LM4511,6,06-Jan,W033,303051250,Baraipur,21,Raj Bhawan,11-10-2018,Sarnath,Varunapar,Residential
704076.2448,2807757.611,LM4512,11,11-Jun,W033,303051306,Baraipur,21,Dhamma Chakra Meditation Centre Buddha Vihara,11-10-2018,Sarnath,Varunapar,Other
704053.0937,2807760.325,LM4513,7,07-Apr,W033,303051230,Baraipur,16,Rudresh Food Plaza,11-10-2018,Sarnath,Varunapar,Commercial / Non-Residential
703642.3542,2807333.913,LM4514,7,07-Apr,W033,302050509,Ganj,16,Hotel Cootus,11-10-2018,Sarnath,Varunapar,Hotel
703717.8339,2807376.873,LM4515,6,06-Feb,W033,302050509,Ganj,21,Divya shree,11-10-2018,Sarnath,Varunapar,Residential
703434.3337,2807281.485,LM4516,16,16-Jan,W033,303050231,Ganj,6,Krishana Dham,11-10-2018,Sarnath,Varunapar,Residential
703805.5312,2807587.134,LM4517,7,07-Apr,W033,302051109,Baraipur,16,Hotel SGT Plaza,11-11-2018,Sarnath,Varunapar,Hotel
702078.11,2807247.696,LM4518,10,10-Jan,W033,303050256,Benipur,10,Guru kripa Public School,19-11-2018,Sarnath,Varunapar,Education
702142.5918,2807345.106,LM4519,16,16-Jan,W033,303050544,Benipur,3,Dih baba Mandir Sarnath,19-11-2018,Sarnath,Varunapar,Religious Structures
701937.9776,2807403.769,LM4520,10,10-Jan,W033,303050703,Benipur,10,Nav Jyoti Bal Vidya Mandir Benipur Sarnath,19-11-2018,Sarnath,Varunapar,Education
701874.8627,2807341.049,LM4521,6,06-Jan,W033,303050717,Benipur,21,Shyama Bhawan,19-11-2018,Sarnath,Varunapar,Residential
703434.0601,2808448.633,LM4522,15,15-17,W033,303051892,Ghurahupur,21,Bangla Fountain Sarnath,19-11-2018,Sarnath,Varunapar,Commercial / Non-Residential
703115.62,2808787.109,LM4523,11,11-Jun,W033,303052133,Ghurahupur,21,Janki Health Career Center,19-11-2018,Sarnath,Varunapar,Hospital
703675.2902,2808758.855,LM4524,21,21-Jan,W033,303052178,Baraipur,3,Sarnath Temple,19-11-2018,Sarnath,Varunapar,Religious Structures
703147.3473,2808901.035,LM4525,16,16-Jan,W033,303052164,Ghurahupur,3,Temple,19-11-2018,Sarnath,Varunapar,Religious Structures
703337.4806,2808898.602,LM4526,16,16-Jan,W033,303052160,Baraipur,3,Hanuman Mandir,19-11-2018,Sarnath,Varunapar,Religious Structures
703559.4355,2808527.016,LM4527,15,15-15,W033,302051955,Ganj,2,Archaeological Museum,19-11-2018,Sarnath,Varunapar,Education
703578.2891,2808376.2,LM4528,15,15-Sep,W033,302051854,Ganj,16,New Sarnath Guest house,11-12-2018,Sarnath,Varunapar,Hotel
703747.731,2808391.21,LM4529,16,16-Jan,W033,303051871,Ganj,3,Temple,19-11-2018,Sarnath,Varunapar,Religious Structures
703908.1563,2808237.598,LM4530,16,16-Jan,W033,302051693,Ganj,3,Tibetan Mandir,19-11-2018,Sarnath,Varunapar,Religious Structures
704296.0454,2808234.157,LM4531,16,16-Jan,W033,303051647,Baraipur,3,Sarang Nath Temple,19-11-2018,Sarnath,Varunapar,Religious Structures
703972.2742,2808276.17,LM4532,10,10-Jun,W033,302051761,Baraipur,10,London Educational & Social Welfare Society,19-11-2018,Sarnath,Varunapar,Education
703910.9468,2808285.982,LM4533,6,06-Jan,W033,303051799,Ganj,6,Ashram vadha,19-11-2018,Sarnath,Varunapar,Religious Structures
703640.7256,2808308.568,LM4534,16,16-Aug,W033,303051798,Ganj,21,Padam Samy Dharma Chakra Vihar,11-12-2018,Sarnath,Varunapar,Residential
704004.301,2808315.335,LM4535,15,15-Sep,W033,303051762,Baraipur,16,Sarnath Paying Guest House,19-11-2018,Sarnath,Varunapar,Hotel
703987.5175,2808132.114,LM4536,15,15-Sep,W033,302051693,Baraipur,16,Agarwal Guest House,19-11-2018,Sarnath,Varunapar,Hotel
703893.6529,2808149.05,LM4537,7,07-Apr,W033,302051693,Ganj,16,Hotel Buddha International,19-11-2018,Sarnath,Varunapar,Education
703619.8892,2808172.015,LM4538,16,16-Jan,W033,302051630,Ganj,3,Temple,11-12-2018,Sarnath,Varunapar,Religious Structures
703523.1222,2808971.498,LM4539,16,16-Jan,W033,303052205,Khajuhi,3,Kapil Mandir,19-11-2018,Sarnath,Varunapar,Religious Structures
703556.873,2809197.659,LM4540,16,16-Jan,W033,303052349,Khajuhi,3,Temple,19-11-2018,Sarnath,Varunapar,Religious Structures
703845.8928,2809228.501,LM4541,16,16-Jan,W033,303052387,Khajuhi,3,Temple,19-11-2018,Sarnath,Varunapar,Religious Structures
703461.9528,2809017.648,LM4542,17,17-Feb,W033,303052318,Khajuhi,21,Theme Park,19-11-2018,Sarnath,Varunapar,Park/Garden
703958.6759,2808962.368,LM4543,16,16-Jan,W033,303052189,Khajuhi,3,Chaura Mata Mandir,19-11-2018,Sarnath,Varunapar,Religious Structures
703793.4711,2809052.308,LM4544,16,16-Jan,W033,303052204,Khajuhi,3,Vajra Vidya Temple,19-11-2018,Sarnath,Varunapar,Religious Structures
703533.5552,2808287.32,LM4545,16,16-Jan,W033,303051756,Ganj,3,Temple,11-12-2018,Sarnath,Varunapar,Religious Structures
703971.8558,2808038.787,LM4546,6,06-Jan,W033,302051534,Baraipur,21,Bhula kunj,11-10-2018,Sarnath,Varunapar,Religious Structures
704252.5132,2808281.934,LM4547,16,16-Jan,W033,303051737,Baraipur,3,Prachin Mandir,19-11-2018,Sarnath,Varunapar,Religious Structures
704047.5018,2808950.292,LM4548,6,06-Jan,W033,303052187,Khajuhi,21,Pradhanmantri Awas Yojna,19-11-2018,Sarnath,Varunapar,Residential
704133.1545,2808965.555,LM4549,6,06-Jan,W033,303052192,Khajuhi,21,Mohiley Bhawan,25-10-2018,Sarnath,Varunapar,Residential
704228.618,2809160.851,LM4550,16,16-Jan,W033,303052304,Khajuhi,3,Chinese Temple,19-11-2018,Sarnath,Varunapar,Religious Structures
704163.718,2808941.335,LM4551,6,06-Jan,W033,303052192,Khajuhi,21,Rajput Bhawan,19-11-2018,Sarnath,Varunapar,Residential
704209.0111,2809034.701,LM4552,15,15-Sep,W033,303052240,Khajuhi,16,Srishti Shelter Paying Guest House,19-11-2018,Sarnath,Varunapar,Hotel
703589.6124,2809077.408,LM4553,16,16-Jan,W033,303052313,Khajuhi,3,Temple,19-11-2018,Sarnath,Varunapar,Religious Structures
702245.5896,2807463.771,LM4554,6,06-Jan,W033,303050820,Benipur,21,Raghuvansham Niwas,26-10-2018,Sarnath,Varunapar,Residential
701947.198,2807550.958,LM4555,6,06-Feb,W033,303050978,Benipur,21,Tirusati Tower,19-11-2018,Sarnath,Varunapar,Residential
702222.6279,2807601.976,LM4556,16,16-Jan,W033,303051124,Benipur,3,Shiv Sai Mandir,26-10-2018,Sarnath,Varunapar,Religious Structures
702010.7708,2807602.359,LM4557,6,06-Jan,W033,303051107,Benipur,21,Asha Sadan,19-11-2018,Sarnath,Varunapar,Residential
701979.9684,2807738.489,LM4558,10,10-May,W033,303051223,Prashurampur,21,Ruchi Swasthya Avm Matritva Kendra,25-10-2018,Sarnath,Varunapar,Commercial / Non-Residential
702068.6882,2807656.699,LM4559,15,15-Oct,W033,303051219,Prashurampur,21,Panchayat Bhawan,19-11-2018,Sarnath,Varunapar,Residential
702107.9325,2807543.442,LM4560,6,06-Jan,W033,303050994,Benipur,21,Pathak Bhawan,19-11-2018,Sarnath,Varunapar,Residential
702464.3686,2807658.267,LM4561,16,16-Jan,W033,303051202,Prashurampur,3,Shri Sankat Haran Hanuman Mandir,19-11-2018,Sarnath,Varunapar,Religious Structures
702927.3695,2806961.378,LM4562,6,06-Jan,W033,303049287,Nawapura,21,Mani bhavan,11-11-2018,Sarnath,Varunapar,Commercial / Non-Residential
702913.375,2806915.365,LM4563,7,07-Jan,W033,303048898,Nawapura,7,Khadya vitaran kendra,11-11-2018,Sarnath,Varunapar,Govt. Properties
703315.5887,2807713.597,LM4564,6,06-Jan,W033,303051218,Ganj,21,Anu nivas,18-11-2018,Sarnath,Varunapar,Residential
702811.3047,2807507.264,LM4565,10,10-Feb,W033,303050932,Prashurampur,10,Dharma chatra bihar inter college,18-11-2018,Sarnath,Varunapar,Education
703342.2732,2807481.503,LM4566,6,06-Jan,W033,303050921,Ganj,21,Sayi basera,18-11-2018,Sarnath,Varunapar,Residential
703370.079,2807580.319,LM4567,6,06-Jan,W033,303051056,Ganj,21,Rita kutir,19-11-2018,Sarnath,Varunapar,Residential
703277.0701,2807649.799,LM4568,10,10-Jan,W033,303051189,Ganj,10,Samrat Ashok Public School,18-11-2018,Sarnath,Varunapar,Education
703180.283,2807700.753,LM4569,6,06-Jan,W033,303051243,Prashurampur,21,Vidya sadan,18-11-2018,Sarnath,Varunapar,Residential
703228.5411,2807527.514,LM4570,16,16-Jun,W033,303051020,Ganj,6,Sarveshwar Dham,18-11-2018,Sarnath,Varunapar,Residential
703209.0308,2807592.767,LM4571,6,06-Jan,W033,303051132,Ganj,21,Asha Sadan,18-11-2018,Sarnath,Varunapar,Residential
703177.622,2807575.413,LM4572,6,06-Jan,W033,303051087,Prashurampur,21,Jaisawal Residency,18-11-2018,Sarnath,Varunapar,Commercial / Non-Residential
703315.5674,2807659.636,LM4573,6,06-Jan,W033,303051181,Ganj,21,Shail Niwas,19-11-2018,Sarnath,Varunapar,Residential
703332.3659,2807709.615,LM4574,6,06-Jan,W033,303051214,Ganj,21,Rama Niwas,18-11-2018,Sarnath,Varunapar,Residential
703302.0373,2807699.779,LM4575,6,06-Jan,W033,303051192,Ganj,21,Singh sadan,18-11-2018,Sarnath,Varunapar,Residential
703140.7602,2806885.488,LM4576,15,15-Sep,W033,303048615,Nawapura,16,Raj Shanti Guest House,11-12-2018,Sarnath,Varunapar,Hotel
703114.7024,2806983.336,LM4577,11,11-Apr,W033,303049250,Nawapura,21,Shri Sadguru Homeio Clinic,11-12-2018,Sarnath,Varunapar,Hospital
703215.1305,2807110.479,LM4578,6,06-Jan,W033,303049944,Ganj,21,Pariwar,11-12-2018,Sarnath,Varunapar,Residential
703304.9159,2807100.252,LM4579,15,15-17,W033,303049535,Ganj,21,Bhini Glose Sarnath,11-12-2018,Sarnath,Varunapar,Residential
703324.6784,2807119.455,LM4580,7,07-Jan,W033,302049831,Ganj,21,Shivam studio,11-12-2018,Sarnath,Varunapar,Commercial / Non-Residential
703105.86,2807201.973,LM4581,10,10-Jan,W033,303050096,Nawapura,21,Gyan Vatika,05-11-2018,Sarnath,Varunapar,Residential
703164.5075,2807234.566,LM4582,10,10-Jan,W033,303050097,Prashurampur,10,D C Convent school,05-11-2018,Sarnath,Varunapar,Education
703029.0322,2807300.975,LM4583,16,16-Jun,W033,303050378,Prashurampur,6,Ashram,05-11-2018,Sarnath,Varunapar,Religious Structures
703149.3602,2807408.546,LM4584,7,07-Jul,W033,303050612,Prashurampur,3,Budha Upwan,05-11-2018,Sarnath,Varunapar,Commercial / Non-Residential
702910.6285,2807410.912,LM4585,10,10-Jan,W033,303050796,Prashurampur,10,S. P. Convent School,19-11-2018,Sarnath,Varunapar,Education
703306.9033,2807219.771,LM4586,16,16-Jun,W033,303049945,Ganj,3,Kabir Math,05-11-2018,Sarnath,Varunapar,Religious Structures
704220.4852,2808913.221,LM4587,16,16-Jan,W033,303052167,Baraipur,3,Dakshin Mukhi Hanuman Mandir,19-11-2018,Sarnath,Varunapar,Religious Structures
702220.9974,2808745.951,LM4588,10,10-Jan,W033,303052089,Prashurampur,10,Civilian School Academy,25-10-2018,Sarnath,Varunapar,Education
703283.6377,2807326.838,LM4589,6,06-Jan,W033,303050431,Ganj,21,Mishra Bhawan,05-11-2018,Sarnath,Varunapar,Residential
703277.0142,2807188.133,LM4590,6,06-Jan,W033,303049945,Ganj,9,Ganga Jail Niwas,05-11-2018,Sarnath,Varunapar,Residential
703373.8457,2808673.054,LM4591,16,16-Jan,W033,302052042,Ghurahupur,3,Temple,19-11-2018,Sarnath,Varunapar,Religious Structures
703832.2879,2807980.222,LM4592,7,07-Apr,W033,303051452,Ganj,16,OYO 17037-Hotel Gc Inn,11-10-2018,Sarnath,Varunapar,Hotel
704032.0155,2808017.113,LM4593,6,06-Jan,W033,303051552,Baraipur,21,Bindu Villa,11-10-2018,Sarnath,Varunapar,Residential
704033.9664,2808029.153,LM4594,6,06-Jan,W033,303051552,Baraipur,21,Yadav Bhawan,11-10-2018,Sarnath,Varunapar,Residential
704098.9251,2807783.028,LM4595,6,06-Jan,W033,303051306,Baraipur,21,Prtibha Sadan,11-10-2018,Sarnath,Varunapar,Residential
703947.1663,2807780.781,LM4596,7,07-Jul,W033,303051250,Baraipur,21,Marriage Garden,11-10-2018,Sarnath,Varunapar,Park/Garden
703863.5527,2807903.783,LM4597,16,16-Jan,W033,302051447,Ganj,3,Temple,11-10-2018,Sarnath,Varunapar,Religious Structures
704073.706,2807987.905,LM4598,10,10-Jun,W033,303051552,Baraipur,10,Royal Coaching Center,11-10-2018,Sarnath,Varunapar,Education
704021.4547,2807875.684,LM4599,6,06-Jan,W033,303051430,Baraipur,21,Shyamaly,11-10-2018,Sarnath,Varunapar,Residential
704114.9455,2807809.559,LM4600,6,06-Jan,W033,303051304,Baraipur,21,Madhu Niwas,11-10-2018,Sarnath,Varunapar,Residential
703977.0678,2807778.872,LM4601,16,16-Jan,W033,303051250,Baraipur,3,Jambudvipa-Sri Lanka Biddhist Temple,11-10-2018,Sarnath,Varunapar,Religious Structures
703771.6289,2807812.663,LM4602,15,15-Dec,W033,302051322,Ganj,8,Nagar Nigam Vehicle Stand,11-10-2018,Sarnath,Varunapar,Govt. Properties
703718.9898,2808017.432,LM4603,6,06-Jan,W033,303051467,Ganj,21,ICM Sisters,11-10-2018,Sarnath,Varunapar,Residential
703551.8372,2807653.809,LM4604,20,20-Mar,W033,303050965,Ganj,7,Prasar Bharati,11-11-2018,Sarnath,Varunapar,Govt. Properties
703174.8259,2807060.345,LM4605,16,16-Jan,W033,303049944,Nawapura,3,Temple,11-12-2018,Sarnath,Varunapar,Religious Structures
703941.659,2807544.878,LM4606,16,16-Jan,W033,303051023,Baraipur,3,Temple,11-10-2018,Sarnath,Varunapar,Religious Structures
704304.4518,2808013.528,LM4607,7,07-Jan,W033,303051482,Baraipur,21,Dhup Chaw Open shelter,11-10-2018,Sarnath,Varunapar,other
704298.8741,2807921.438,LM4608,16,16-Jan,W033,303051496,Baraipur,3,Temple,11-10-2018,Sarnath,Varunapar,Religious Structures
704263.5733,2808509.322,LM4609,11,11-Jun,W033,302051909,Baraipur,7,Jila Shikshan Avam Prasikshan Sansthan,19-11-2018,Sarnath,Varunapar,Education
703277.3693,2808652.98,LM4610,16,16-Jan,W033,303052041,Ghurahupur,21,Vat Thay Varanasi Budhi Vipashan,19-11-2018,Sarnath,Varunapar,other
697597.0379,2805303.836,LM4611,17,17-Feb,W017,303041122,Narayanpur,8,Park Shayam Nagar,15-10-2018,Narayanpur,Varunapar,Park/Garden
698142.2304,2805491.092,LM4612,18,18-01-2009,W017,303042293,Gillat Bajar,6,Nawab Tank,14-10-2018,Narayanpur,Varunapar,Commercial / Non-Residential
697829.7228,2805549.769,LM4613,10,10-Jan,W017,303042278,Narayanpur,10,Sant Atulananad School,15-10-2018,Narayanpur,Varunapar,Education
697825.9718,2805505.986,LM4614,17,17-Feb,W017,303042203,Narayanpur,21,Rajeshwari Nagar Colony Park,15-10-2018,Narayanpur,Varunapar,Park/Garden
697661.6615,2805595.612,LM4615,7,07-Jul,W017,302042672,Narayanpur,21,Suman Vatika,15-10-2018,Narayanpur,Varunapar,Residential
697699.2519,2805554.641,LM4616,6,06-Feb,W017,303042629,Narayanpur,21,Goutam Green Apartment,15-10-2018,Narayanpur,Varunapar,Residential
698098.2609,2805401.915,LM4617,6,06-Jan,W017,303041668,Narayanpur,21,Sajjo Sadan,14-10-2018,Narayanpur,Varunapar,Residential
697783.9314,2805307.866,LM4618,16,16-Jan,W017,303041058,Narayanpur,3,Mata Ka Mandir,15-10-2018,Narayanpur,Varunapar,Religious Structures
697821.605,2805210.499,LM4619,6,06-Feb,W017,302040379,Narayanpur,21,Awadh Apartment,15-10-2018,Narayanpur,Varunapar,Residential
697877.2576,2805156.355,LM4620,7,07-Apr,W017,303040369,Narayanpur,16,Awadh Restaurant,15-10-2018,Narayanpur,Varunapar,Commercial / Non-Residential
698091.9715,2805378.717,LM4621,6,06-Jan,W017,303041600,Narayanpur,21,Vishvanath Bhavan,14-10-2018,Narayanpur,Varunapar,Residential
697597.8692,2805347.932,LM4622,6,06-Jan,W017,303041398,Narayanpur,21,Kanha Sadan,15-10-2018,Narayanpur,Varunapar,Residential
697645.977,2805361.727,LM4623,6,06-Jan,W017,303041366,Narayanpur,21,Mari Bhavan,15-10-2018,Narayanpur,Varunapar,Residential
697566.0471,2805304.288,LM4624,11,11-Apr,W017,303041121,Narayanpur,21,Ortho Care Fracture Dentel Clinic,15-10-2018,Narayanpur,Varunapar,Hospital
697599.9472,2805357.053,LM4625,6,06-Jan,W017,303041398,Narayanpur,21,Padma Kunj,15-10-2018,Narayanpur,Varunapar,Religious Structures
697755.768,2805223.657,LM4626,6,06-Jan,W017,303040662,Narayanpur,21,Malti Niwas,15-10-2018,Narayanpur,Varunapar,Residential
697871.5947,2805256.194,LM4627,6,06-Jan,W017,303040764,Narayanpur,21,Prem Bhavan,15-10-2018,Narayanpur,Varunapar,Residential
697866.2467,2805166.09,LM4628,6,06-Jan,W017,303040369,Narayanpur,21,Sir Shivay,15-10-2018,Narayanpur,Varunapar,Residential
697879.0109,2805250.528,LM4629,16,16-Jan,W017,303040764,Narayanpur,3,Bhole Baba Ka Mandir,15-10-2018,Narayanpur,Varunapar,Religious Structures
698087.0637,2805208.219,LM4630,6,06-Jan,W017,303040610,Narayanpur,21,Umanath Yadav Bhavan,14-10-2018,Narayanpur,Varunapar,Residential
698075.8703,2805171.948,LM4631,6,06-Jan,W017,303040221,Narayanpur,21,Kiran Niwas,14-10-2018,Narayanpur,Varunapar,Residential
698162.7709,2805373.093,LM4632,8,08-Nov,W017,303041827,Narayanpur,21,Sangam Enterpries,14-10-2018,Narayanpur,Varunapar,Commercial / Non-Residential
697847.6809,2805374.699,LM4633,6,06-Jan,W017,303041596,Narayanpur,21,Shakun Sadan,15-10-2018,Narayanpur,Varunapar,Residential
698025.7496,2805475.43,LM4634,11,11-Feb,W017,303042136,Gillat Bajar,21,Hivel Hospital,14-10-2018,Narayanpur,Varunapar,Hospital
698040.2741,2805470.841,LM4635,10,10-Jun,W017,303041844,Gillat Bajar,21,Meridion Adaned Ivf,14-10-2018,Narayanpur,Varunapar,other
698059.8933,2805464.117,LM4636,10,10-Jan,W017,303041965,Gillat Bajar,10,St.Lamart Convent School,14-10-2018,Narayanpur,Varunapar,Education
698303.4141,2805499.121,LM4637,16,16-Jan,W017,303042174,Gillat Bajar,3,Shiv Mandir,14-10-2018,Narayanpur,Varunapar,Religious Structures
698173.4071,2805428.297,LM4638,15,15-Feb,W017,303041827,Narayanpur,21,Uco Bank,14-10-2018,Narayanpur,Varunapar,Bank
698025.7619,2805437.911,LM4639,10,10-Jan,W017,303041844,Gillat Bajar,10,P.D. Convent School,14-10-2018,Narayanpur,Varunapar,Education
697584.7377,2807056.702,LM4640,10,10-Jan,W017,303049414,Narayanpur,7,CVM Public School,13-10-2018,Narayanpur,Varunapar,Education
697651.8501,2806587.966,LM4641,10,10-Jan,W017,303047202,Narayanpur,7,Prathamik Vidhaly Bhagatpur Nager Chetra Varanasi,12-10-2018,Narayanpur,Varunapar,Govt. Properties
697660.6921,2806994.711,LM4642,16,16-Jan,W017,303048942,Narayanpur,3,Ram Mandir,13-10-2018,Narayanpur,Varunapar,Religious Structures
697883.1962,2806845.905,LM4643,16,16-Jan,W017,303048575,Narayanpur,3,Hanuman Temple,12-10-2018,Narayanpur,Varunapar,Religious Structures
698000.1593,2806751.772,LM4644,16,16-Jan,W017,303048238,Narayanpur,3,Sree Rameshwar Mahadev Mandir,13-10-2018,Narayanpur,Varunapar,Religious Structures
698203.8079,2806620.653,LM4645,6,06-Jan,W017,303047309,Narayanpur,21,Sila Niwas,13-10-2018,Narayanpur,Varunapar,Residential
698408.8067,2806297.205,LM4646,10,10-Jan,W017,303045756,Narayanpur,10,School,15-10-2018,Narayanpur,Varunapar,Education
698741.418,2805494.015,LM4647,16,16-Jan,W017,302041998,Narayanpur,3,Hanuman Mandir,14-10-2018,Narayanpur,Varunapar,Religious Structures
698026.3824,2805576.712,LM4648,11,11-Jun,W017,303042733,Gillat Bajar,6,Gautam Karm Yog,14-10-2018,Narayanpur,Varunapar,Commercial / Non-Residential
698140.2552,2805719.617,LM4649,6,06-Jan,W017,303043461,Narayanpur,21,Shyam Sundari Sadan,14-10-2018,Narayanpur,Varunapar,Residential
698112.0769,2805728.521,LM4650,6,06-Jan,W017,303043461,Narayanpur,21,Vimla Sadan,14-10-2018,Narayanpur,Varunapar,Residential
698140.878,2805737.674,LM4651,6,06-Jan,W017,303043461,Narayanpur,21,Ramdulari Smreety Niwash,14-10-2018,Narayanpur,Varunapar,Residential
698006.3658,2805748.75,LM4652,6,06-Jan,W017,303043338,Narayanpur,21,Singh Nileth,14-10-2018,Narayanpur,Varunapar,Residential
698017.3695,2805751.204,LM4653,6,06-Jan,W017,303043338,Narayanpur,21,Preetvi Kumbh,14-10-2018,Narayanpur,Varunapar,Residential
698483.4658,2806319.593,LM4654,10,10-Jan,W017,303045949,Narayanpur,10,School,15-10-2018,Narayanpur,Varunapar,Education
698760.7596,2805511.877,LM4655,10,10-Feb,W017,302041998,Narayanpur,10,U.P.Collage,14-10-2018,Narayanpur,Varunapar,Education
698457.7024,2805781.712,LM4656,10,10-Feb,W017,303044485,Narayanpur,10,U.P. Collage,15-10-2018,Narayanpur,Varunapar,Education
698021.3067,2806159.176,LM4657,16,16-Jan,W017,303045160,Laxmanpur,3,Subari Temple,13-10-2018,Narayanpur,Varunapar,Religious Structures
698057.412,2805718.228,LM4658,6,06-Jan,W017,303043471,Narayanpur,21,Gaytree Bhwan,14-10-2018,Narayanpur,Varunapar,Residential
697964.1393,2805668.639,LM4659,10,10-Jan,W017,303043051,Gillat Bajar,21,Sharada Shicha Niketan,14-10-2018,Narayanpur,Varunapar,Commercial / Non-Residential
697966.7654,2805690.408,LM4660,16,16-Jan,W017,303052501,Gillat Bajar,3,Diha Baba Mandir,14-10-2018,Narayanpur,Varunapar,Religious Structures
698622.385,2806082.086,LM4661,16,16-Jan,W017,303044792,Narayanpur,3,Shiv Mandir,15-10-2018,Narayanpur,Varunapar,Religious Structures
697974.8241,2806773.468,LM4662,6,06-Jan,W017,303048238,Narayanpur,21,Paratap Vila,13-10-2018,Narayanpur,Varunapar,Residential
697974.8073,2806795.741,LM4663,6,06-Jan,W017,303048812,Narayanpur,21,Laxami Narayan Niwas,13-10-2018,Narayanpur,Varunapar,Residential
698719.7019,2805496.584,LM4664,16,16-Jan,W017,302041998,Narayanpur,3,Shree Ram Janaki Mandir,14-10-2018,Narayanpur,Varunapar,Religious Structures
697906.151,2805528.341,LM4665,16,16-Jan,W017,303042194,Narayanpur,3,Shiv Mandir,14-10-2018,Narayanpur,Varunapar,Religious Structures
700954.4991,2803805.241,LM4666,15,15-Aug,W005,303035333,Hukulganj,19,Graveyard,06-10-2018,Hukulganj,Varunapar,Religious Structures
700753.7527,2803812.291,LM4667,10,10-Feb,W005,303035334,Hukulganj,10,Saraswati Vidya Mandir Inter College,07-10-2018,Hukulganj,Varunapar,Education
700651.7386,2803838.105,LM4668,16,16-Jan,W005,303035348,Hukulganj,3,Durga Mata Mandir,07-10-2018,Hukulganj,Varunapar,Religious Structures
